StockCode,CurrentStock,ForecastDemand,ReorderQuantity
21240,7643,25120.237709322257,17477.237709322257
21241,2216,25120.237709322257,22904.237709322257
21242,7123,25120.237709322257,17997.237709322257
21243,5668,25120.237709322257,19452.237709322257
21244,5166,25120.237709322257,19954.237709322257
21245,2589,25120.237709322257,22531.237709322257
21246,751,25120.237709322257,24369.237709322257
21247,423,25120.237709322257,24697.237709322257
21248,1050,25120.237709322257,24070.237709322257
21249,1686,25120.237709322257,23434.237709322257
21250,404,25120.237709322257,24716.237709322257
21251,599,25120.237709322257,24521.237709322257
21252,169,25120.237709322257,24951.237709322257
21253,343,25120.237709322257,24777.237709322257
21255,523,25120.237709322257,24597.237709322257
21256,328,25120.237709322257,24792.237709322257
21257,1603,25120.237709322257,23517.237709322257
21258,1703,25120.237709322257,23417.237709322257
21259,2413,25120.237709322257,22707.237709322257
21260,3591,25120.237709322257,21529.237709322257
21261,292,25120.237709322257,24828.237709322257
21262,640,25120.237709322257,24480.237709322257
21263,306,25120.237709322257,24814.237709322257
21264,394,25120.237709322257,24726.237709322257
21265,323,25120.237709322257,24797.237709322257
21266,23,25120.237709322257,25097.237709322257
21267,24,25120.237709322257,25096.237709322257
21268,447,25120.237709322257,24673.237709322257
21269,130,25120.237709322257,24990.237709322257
21270,78,25120.237709322257,25042.237709322257
21272,2402,25120.237709322257,22718.237709322257
21274,177,25120.237709322257,24943.237709322257
21275,254,25120.237709322257,24866.237709322257
21276,677,25120.237709322257,24443.237709322257
21277,58,25120.237709322257,25062.237709322257
21278,2787,25120.237709322257,22333.237709322257
21279,3544,25120.237709322257,21576.237709322257
21280,3338,25120.237709322257,21782.237709322257
21281,3689,25120.237709322257,21431.237709322257
21282,369,25120.237709322257,24751.237709322257
21283,537,25120.237709322257,24583.237709322257
21284,1561,25120.237709322257,23559.237709322257
21285,1012,25120.237709322257,24108.237709322257
21286,1009,25120.237709322257,24111.237709322257
21287,4134,25120.237709322257,20986.237709322257
21288,993,25120.237709322257,24127.237709322257
21289,1449,25120.237709322257,23671.237709322257
21290,2,25120.237709322257,25118.237709322257
21291,2534,25120.237709322257,22586.237709322257
21292,2477,25120.237709322257,22643.237709322257
21293,343,25120.237709322257,24777.237709322257
21294,2446,25120.237709322257,22674.237709322257
21298,52,25120.237709322257,25068.237709322257
21299,166,25120.237709322257,24954.237709322257
21300,53,25120.237709322257,25067.237709322257
21303,96,25120.237709322257,25024.237709322257
21304,86,25120.237709322257,25034.237709322257
21306,685,25120.237709322257,24435.237709322257
21307,753,25120.237709322257,24367.237709322257
21308,132,25120.237709322257,24988.237709322257
21309,50,25120.237709322257,25070.237709322257
21310,6,25120.237709322257,25114.237709322257
21311,829,25120.237709322257,24291.237709322257
21312,301,25120.237709322257,24819.237709322257
21313,6889,25120.237709322257,18231.237709322257
21314,12804,25120.237709322257,12316.237709322257
21316,695,25120.237709322257,24425.237709322257
21317,360,25120.237709322257,24760.237709322257
21318,974,25120.237709322257,24146.237709322257
21319,513,25120.237709322257,24607.237709322257
21320,398,25120.237709322257,24722.237709322257
21321,128,25120.237709322257,24992.237709322257
21322,303,25120.237709322257,24817.237709322257
21323,763,25120.237709322257,24357.237709322257
21324,1038,25120.237709322257,24082.237709322257
21326,18356,25120.237709322257,6764.237709322257
21327,1967,25120.237709322257,23153.237709322257
21328,2535,25120.237709322257,22585.237709322257
21329,2126,25120.237709322257,22994.237709322257
21330,1551,25120.237709322257,23569.237709322257
21331,110,25120.237709322257,25010.237709322257
21332,270,25120.237709322257,24850.237709322257
21333,1082,25120.237709322257,24038.237709322257
21335,42,25120.237709322257,25078.237709322257
21336,1824,25120.237709322257,23296.237709322257
21337,33,25120.237709322257,25087.237709322257
21338,202,25120.237709322257,24918.237709322257
21339,30,25120.237709322257,25090.237709322257
21340,1803,25120.237709322257,23317.237709322257
21341,84,25120.237709322257,25036.237709322257
21343,20,25120.237709322257,25100.237709322257
21344,166,25120.237709322257,24954.237709322257
21347,8,25120.237709322257,25112.237709322257
21348,853,25120.237709322257,24267.237709322257
21349,573,25120.237709322257,24547.237709322257
21350,459,25120.237709322257,24661.237709322257
21351,1132,25120.237709322257,23988.237709322257
21352,917,25120.237709322257,24203.237709322257
21353,20,25120.237709322257,25100.237709322257
21354,2534,25120.237709322257,22586.237709322257
21355,3617,25120.237709322257,21503.237709322257
21356,1624,25120.237709322257,23496.237709322257
21357,1899,25120.237709322257,23221.237709322257
21358,1147,25120.237709322257,23973.237709322257
21359,212,25120.237709322257,24908.237709322257
21360,444,25120.237709322257,24676.237709322257
21361,587,25120.237709322257,24533.237709322257
21362,4,25120.237709322257,25116.237709322257
21363,1021,25120.237709322257,24099.237709322257
21364,476,25120.237709322257,24644.237709322257
21365,476,25120.237709322257,24644.237709322257
21366,247,25120.237709322257,24873.237709322257
21367,215,25120.237709322257,24905.237709322257
21368,203,25120.237709322257,24917.237709322257
21369,135,25120.237709322257,24985.237709322257
21370,56,25120.237709322257,25064.237709322257
21371,404,25120.237709322257,24716.237709322257
21372,158,25120.237709322257,24962.237709322257
21373,636,25120.237709322257,24484.237709322257
21374,474,25120.237709322257,24646.237709322257
21375,139,25120.237709322257,24981.237709322257
21376,188,25120.237709322257,24932.237709322257
21377,527,25120.237709322257,24593.237709322257
21378,561,25120.237709322257,24559.237709322257
21379,656,25120.237709322257,24464.237709322257
21380,5057,25120.237709322257,20063.237709322257
21381,5149,25120.237709322257,19971.237709322257
21382,1247,25120.237709322257,23873.237709322257
21383,2233,25120.237709322257,22887.237709322257
21384,2025,25120.237709322257,23095.237709322257
21385,11013,25120.237709322257,14107.237709322257
21386,1196,25120.237709322257,23924.237709322257
21387,69,25120.237709322257,25051.237709322257
21388,315,25120.237709322257,24805.237709322257
21389,2304,25120.237709322257,22816.237709322257
21390,11025,25120.237709322257,14095.237709322257
21391,1440,25120.237709322257,23680.237709322257
21392,7548,25120.237709322257,17572.237709322257
21393,5256,25120.237709322257,19864.237709322257
21394,4048,25120.237709322257,21072.237709322257
21395,2980,25120.237709322257,22140.237709322257
21396,1236,25120.237709322257,23884.237709322257
21397,2171,25120.237709322257,22949.237709322257
21398,2299,25120.237709322257,22821.237709322257
21399,2392,25120.237709322257,22728.237709322257
21400,1078,25120.237709322257,24042.237709322257
21401,1444,25120.237709322257,23676.237709322257
21402,1698,25120.237709322257,23422.237709322257
21403,2326,25120.237709322257,22794.237709322257
21406,1,25120.237709322257,25119.237709322257
21407,1317,25120.237709322257,23803.237709322257
21408,719,25120.237709322257,24401.237709322257
21409,2,25120.237709322257,25118.237709322257
21410,315,25120.237709322257,24805.237709322257
21411,2131,25120.237709322257,22989.237709322257
21412,277,25120.237709322257,24843.237709322257
21413,3174,25120.237709322257,21946.237709322257
21414,1637,25120.237709322257,23483.237709322257
21415,361,25120.237709322257,24759.237709322257
21416,753,25120.237709322257,24367.237709322257
21417,505,25120.237709322257,24615.237709322257
21418,195,25120.237709322257,24925.237709322257
21419,1259,25120.237709322257,23861.237709322257
21420,122,25120.237709322257,24998.237709322257
21421,2053,25120.237709322257,23067.237709322257
21422,3203,25120.237709322257,21917.237709322257
21424,955,25120.237709322257,24165.237709322257
21425,505,25120.237709322257,24615.237709322257
21426,1029,25120.237709322257,24091.237709322257
21427,517,25120.237709322257,24603.237709322257
21428,2939,25120.237709322257,22181.237709322257
21429,6595,25120.237709322257,18525.237709322257
21430,4751,25120.237709322257,20369.237709322257
21431,1488,25120.237709322257,23632.237709322257
21432,966,25120.237709322257,24154.237709322257
21437,678,25120.237709322257,24442.237709322257
21438,378,25120.237709322257,24742.237709322257
21439,2289,25120.237709322257,22831.237709322257
21440,481,25120.237709322257,24639.237709322257
21441,941,25120.237709322257,24179.237709322257
21442,978,25120.237709322257,24142.237709322257
21443,258,25120.237709322257,24862.237709322257
21444,291,25120.237709322257,24829.237709322257
21445,1542,25120.237709322257,23578.237709322257
21446,1277,25120.237709322257,23843.237709322257
21447,2799,25120.237709322257,22321.237709322257
21448,970,25120.237709322257,24150.237709322257
21450,14,25120.237709322257,25106.237709322257
21452,1953,25120.237709322257,23167.237709322257
21454,939,25120.237709322257,24181.237709322257
21455,901,25120.237709322257,24219.237709322257
21456,738,25120.237709322257,24382.237709322257
21457,686,25120.237709322257,24434.237709322257
21458,768,25120.237709322257,24352.237709322257
21459,263,25120.237709322257,24857.237709322257
21460,113,25120.237709322257,25007.237709322257
21461,83,25120.237709322257,25037.237709322257
21462,424,25120.237709322257,24696.237709322257
21463,1376,25120.237709322257,23744.237709322257
21464,560,25120.237709322257,24560.237709322257
21465,796,25120.237709322257,24324.237709322257
21466,937,25120.237709322257,24183.237709322257
21467,1031,25120.237709322257,24089.237709322257
21468,672,25120.237709322257,24448.237709322257
21469,1173,25120.237709322257,23947.237709322257
21470,1121,25120.237709322257,23999.237709322257
21471,1419,25120.237709322257,23701.237709322257
21472,1067,25120.237709322257,24053.237709322257
21473,157,25120.237709322257,24963.237709322257
21474,210,25120.237709322257,24910.237709322257
21475,1,25120.237709322257,25119.237709322257
21476,144,25120.237709322257,24976.237709322257
21477,288,25120.237709322257,24832.237709322257
21478,453,25120.237709322257,24667.237709322257
21479,7628,25120.237709322257,17492.237709322257
21480,286,25120.237709322257,24834.237709322257
21481,8558,25120.237709322257,16562.237709322257
21482,811,25120.237709322257,24309.237709322257
21484,5035,25120.237709322257,20085.237709322257
21485,7927,25120.237709322257,17193.237709322257
21486,1154,25120.237709322257,23966.237709322257
21487,2,25120.237709322257,25118.237709322257
21488,2464,25120.237709322257,22656.237709322257
21489,29,25120.237709322257,25091.237709322257
21490,654,25120.237709322257,24466.237709322257
21491,2898,25120.237709322257,22222.237709322257
21492,4,25120.237709322257,25116.237709322257
21493,275,25120.237709322257,24845.237709322257
21494,3932,25120.237709322257,21188.237709322257
21495,12515,25120.237709322257,12605.237709322257
21496,25,25120.237709322257,25095.237709322257
21497,17625,25120.237709322257,7495.237709322257
21498,27226,25120.237709322257,0.0
21499,15452,25120.237709322257,9668.237709322257
21500,16150,25120.237709322257,8970.237709322257
21503,1801,25120.237709322257,23319.237709322257
21504,5021,25120.237709322257,20099.237709322257
21505,1,25120.237709322257,25119.237709322257
21506,11302,25120.237709322257,13818.237709322257
21507,8322,25120.237709322257,16798.237709322257
21508,6802,25120.237709322257,18318.237709322257
21509,8817,25120.237709322257,16303.237709322257
21511,40,25120.237709322257,25080.237709322257
21518,1131,25120.237709322257,23989.237709322257
21519,7482,25120.237709322257,17638.237709322257
21520,995,25120.237709322257,24125.237709322257
21523,7093,25120.237709322257,18027.237709322257
21524,5344,25120.237709322257,19776.237709322257
21525,2,25120.237709322257,25118.237709322257
21527,3432,25120.237709322257,21688.237709322257
21528,910,25120.237709322257,24210.237709322257
21529,514,25120.237709322257,24606.237709322257
21530,968,25120.237709322257,24152.237709322257
21531,4154,25120.237709322257,20966.237709322257
21532,1390,25120.237709322257,23730.237709322257
21533,3435,25120.237709322257,21685.237709322257
21534,960,25120.237709322257,24160.237709322257
21535,6812,25120.237709322257,18308.237709322257
21536,223,25120.237709322257,24897.237709322257
21537,1055,25120.237709322257,24065.237709322257
21538,1328,25120.237709322257,23792.237709322257
21539,2794,25120.237709322257,22326.237709322257
21540,1325,25120.237709322257,23795.237709322257
21541,1907,25120.237709322257,23213.237709322257
21542,1884,25120.237709322257,23236.237709322257
21543,285,25120.237709322257,24835.237709322257
21544,6131,25120.237709322257,18989.237709322257
21545,702,25120.237709322257,24418.237709322257
21547,728,25120.237709322257,24392.237709322257
21548,691,25120.237709322257,24429.237709322257
21549,547,25120.237709322257,24573.237709322257
21550,301,25120.237709322257,24819.237709322257
21551,171,25120.237709322257,24949.237709322257
21552,178,25120.237709322257,24942.237709322257
21553,116,25120.237709322257,25004.237709322257
21554,171,25120.237709322257,24949.237709322257
21555,663,25120.237709322257,24457.237709322257
21556,1632,25120.237709322257,23488.237709322257
21557,956,25120.237709322257,24164.237709322257
21558,4268,25120.237709322257,20852.237709322257
21559,8346,25120.237709322257,16774.237709322257
21560,43,25120.237709322257,25077.237709322257
21561,2989,25120.237709322257,22131.237709322257
21562,678,25120.237709322257,24442.237709322257
21563,2802,25120.237709322257,22318.237709322257
21564,1968,25120.237709322257,23152.237709322257
21576,743,25120.237709322257,24377.237709322257
